date,close,company,sector,ticker
2023-06-29,58.22308349609375,Mercedes-Benz,Automotive,MBG.DE
2023-06-30,58.773563385009766,Mercedes-Benz,Automotive,MBG.DE
2023-07-03,58.73367691040039,Mercedes-Benz,Automotive,MBG.DE
2023-07-04,58.03959274291992,Mercedes-Benz,Automotive,MBG.DE
2023-07-05,58.69378662109375,Mercedes-Benz,Automotive,MBG.DE
2023-07-06,56.97852325439453,Mercedes-Benz,Automotive,MBG.DE
2023-07-07,57.40135192871094,Mercedes-Benz,Automotive,MBG.DE
2023-07-10,57.36944580078125,Mercedes-Benz,Automotive,MBG.DE
2023-07-11,57.744407653808594,Mercedes-Benz,Automotive,MBG.DE
2023-07-12,57.92790222167969,Mercedes-Benz,Automotive,MBG.DE
2023-07-13,58.07948303222656,Mercedes-Benz,Automotive,MBG.DE
2023-07-14,57.784297943115234,Mercedes-Benz,Automotive,MBG.DE
2023-07-17,57.85609817504883,Mercedes-Benz,Automotive,MBG.DE
2023-07-18,57.81621170043945,Mercedes-Benz,Automotive,MBG.DE
2023-07-19,57.35348892211914,Mercedes-Benz,Automotive,MBG.DE
2023-07-20,57.090213775634766,Mercedes-Benz,Automotive,MBG.DE
2023-07-21,56.803009033203125,Mercedes-Benz,Automotive,MBG.DE
2023-07-24,56.96256637573242,Mercedes-Benz,Automotive,MBG.DE
2023-07-25,56.818965911865234,Mercedes-Benz,Automotive,MBG.DE
2023-07-26,55.813743591308594,Mercedes-Benz,Automotive,MBG.DE
2023-07-27,58.015663146972656,Mercedes-Benz,Automotive,MBG.DE
2023-07-28,58.68581008911133,Mercedes-Benz,Automotive,MBG.DE
2023-07-31,57.95183563232422,Mercedes-Benz,Automotive,MBG.DE
2023-08-01,56.579627990722656,Mercedes-Benz,Automotive,MBG.DE
2023-08-02,56.68334197998047,Mercedes-Benz,Automotive,MBG.DE
2023-08-03,56.77110290527344,Mercedes-Benz,Automotive,MBG.DE
2023-08-04,57.0423469543457,Mercedes-Benz,Automotive,MBG.DE
2023-08-07,56.96256637573242,Mercedes-Benz,Automotive,MBG.DE
2023-08-08,56.06903839111328,Mercedes-Benz,Automotive,MBG.DE
2023-08-09,55.44675827026367,Mercedes-Benz,Automotive,MBG.DE
2023-08-10,56.10892868041992,Mercedes-Benz,Automotive,MBG.DE
2023-08-11,55.135616302490234,Mercedes-Benz,Automotive,MBG.DE
2023-08-14,54.92020797729492,Mercedes-Benz,Automotive,MBG.DE
2023-08-15,54.35377883911133,Mercedes-Benz,Automotive,MBG.DE
2023-08-16,54.473445892333984,Mercedes-Benz,Automotive,MBG.DE
2023-08-17,53.867122650146484,Mercedes-Benz,Automotive,MBG.DE
2023-08-18,53.46822738647461,Mercedes-Benz,Automotive,MBG.DE
2023-08-21,53.88308334350586,Mercedes-Benz,Automotive,MBG.DE
2023-08-22,54.0825309753418,Mercedes-Benz,Automotive,MBG.DE
2023-08-23,53.88308334350586,Mercedes-Benz,Automotive,MBG.DE
2023-08-24,53.44429397583008,Mercedes-Benz,Automotive,MBG.DE
2023-08-25,53.4522705078125,Mercedes-Benz,Automotive,MBG.DE
2023-08-28,53.79532241821289,Mercedes-Benz,Automotive,MBG.DE
2023-08-29,54.11444091796875,Mercedes-Benz,Automotive,MBG.DE
2023-08-30,53.85914611816406,Mercedes-Benz,Automotive,MBG.DE
2023-08-31,53.88308334350586,Mercedes-Benz,Automotive,MBG.DE
2023-09-01,52.54278564453125,Mercedes-Benz,Automotive,MBG.DE
2023-09-04,53.053375244140625,Mercedes-Benz,Automotive,MBG.DE
2023-09-05,53.380470275878906,Mercedes-Benz,Automotive,MBG.DE
2023-09-06,52.845943450927734,Mercedes-Benz,Automotive,MBG.DE
2023-09-07,52.09601974487305,Mercedes-Benz,Automotive,MBG.DE
2023-09-08,52.51884841918945,Mercedes-Benz,Automotive,MBG.DE
2023-09-11,52.83797073364258,Mercedes-Benz,Automotive,MBG.DE
2023-09-12,53.380470275878906,Mercedes-Benz,Automotive,MBG.DE
2023-09-13,53.33259963989258,Mercedes-Benz,Automotive,MBG.DE
2023-09-14,53.02145767211914,Mercedes-Benz,Automotive,MBG.DE
2023-09-15,53.619808197021484,Mercedes-Benz,Automotive,MBG.DE
2023-09-18,53.0055046081543,Mercedes-Benz,Automotive,MBG.DE
2023-09-19,53.32461929321289,Mercedes-Benz,Automotive,MBG.DE
2023-09-20,54.4176025390625,Mercedes-Benz,Automotive,MBG.DE
2023-09-21,53.79532241821289,Mercedes-Benz,Automotive,MBG.DE
2023-09-22,53.715545654296875,Mercedes-Benz,Automotive,MBG.DE
2023-09-25,52.95763397216797,Mercedes-Benz,Automotive,MBG.DE
2023-09-26,52.223663330078125,Mercedes-Benz,Automotive,MBG.DE
2023-09-27,52.06410598754883,Mercedes-Benz,Automotive,MBG.DE
2023-09-28,52.566715240478516,Mercedes-Benz,Automotive,MBG.DE
2023-09-29,52.566715240478516,Mercedes-Benz,Automotive,MBG.DE
2023-10-02,52.34333419799805,Mercedes-Benz,Automotive,MBG.DE
2023-10-03,51.80083084106445,Mercedes-Benz,Automotive,MBG.DE
2023-10-04,51.80083084106445,Mercedes-Benz,Automotive,MBG.DE
2023-10-05,51.39395523071289,Mercedes-Benz,Automotive,MBG.DE
2023-10-06,50.939212799072266,Mercedes-Benz,Automotive,MBG.DE
2023-10-09,50.62009811401367,Mercedes-Benz,Automotive,MBG.DE
2023-10-10,51.5455436706543,Mercedes-Benz,Automotive,MBG.DE
2023-10-11,51.73701095581055,Mercedes-Benz,Automotive,MBG.DE
2023-10-12,52.008262634277344,Mercedes-Benz,Automotive,MBG.DE
2023-10-13,51.31418228149414,Mercedes-Benz,Automotive,MBG.DE
2023-10-16,51.617340087890625,Mercedes-Benz,Automotive,MBG.DE
2023-10-17,51.75297164916992,Mercedes-Benz,Automotive,MBG.DE
2023-10-18,51.20248794555664,Mercedes-Benz,Automotive,MBG.DE
2023-10-19,50.62009811401367,Mercedes-Benz,Automotive,MBG.DE
2023-10-20,49.47127151489258,Mercedes-Benz,Automotive,MBG.DE
2023-10-23,49.22395706176758,Mercedes-Benz,Automotive,MBG.DE
2023-10-24,49.08833312988281,Mercedes-Benz,Automotive,MBG.DE
2023-10-25,48.96866226196289,Mercedes-Benz,Automotive,MBG.DE
2023-10-26,46.14447021484375,Mercedes-Benz,Automotive,MBG.DE
2023-10-27,44.844058990478516,Mercedes-Benz,Automotive,MBG.DE
2023-10-30,44.341453552246094,Mercedes-Benz,Automotive,MBG.DE
2023-10-31,44.221778869628906,Mercedes-Benz,Automotive,MBG.DE
2023-11-01,44.652591705322266,Mercedes-Benz,Automotive,MBG.DE
2023-11-02,45.88917541503906,Mercedes-Benz,Automotive,MBG.DE
2023-11-03,46.19233322143555,Mercedes-Benz,Automotive,MBG.DE
2023-11-06,45.89714813232422,Mercedes-Benz,Automotive,MBG.DE
2023-11-07,45.370601654052734,Mercedes-Benz,Automotive,MBG.DE
2023-11-08,45.83332824707031,Mercedes-Benz,Automotive,MBG.DE
2023-11-09,45.7056770324707,Mercedes-Benz,Automotive,MBG.DE
2023-11-10,45.067447662353516,Mercedes-Benz,Automotive,MBG.DE
2023-11-13,45.15520095825195,Mercedes-Benz,Automotive,MBG.DE
2023-11-14,46.264137268066406,Mercedes-Benz,Automotive,MBG.DE
2023-11-15,46.82258987426758,Mercedes-Benz,Automotive,MBG.DE
2023-11-16,46.23222732543945,Mercedes-Benz,Automotive,MBG.DE
2023-11-17,46.750789642333984,Mercedes-Benz,Automotive,MBG.DE
2023-11-20,47.014060974121094,Mercedes-Benz,Automotive,MBG.DE
2023-11-21,46.39976119995117,Mercedes-Benz,Automotive,MBG.DE
2023-11-22,46.49549865722656,Mercedes-Benz,Automotive,MBG.DE
2023-11-23,46.46358871459961,Mercedes-Benz,Automotive,MBG.DE
2023-11-24,46.71887969970703,Mercedes-Benz,Automotive,MBG.DE
2023-11-27,46.55931854248047,Mercedes-Benz,Automotive,MBG.DE
2023-11-28,46.240203857421875,Mercedes-Benz,Automotive,MBG.DE
2023-11-29,47.301273345947266,Mercedes-Benz,Automotive,MBG.DE
2023-11-30,47.53263473510742,Mercedes-Benz,Automotive,MBG.DE
2023-12-01,47.97939682006836,Mercedes-Benz,Automotive,MBG.DE
2023-12-04,48.282562255859375,Mercedes-Benz,Automotive,MBG.DE
2023-12-05,49.024505615234375,Mercedes-Benz,Automotive,MBG.DE
2023-12-06,49.75847625732422,Mercedes-Benz,Automotive,MBG.DE
2023-12-07,49.73454284667969,Mercedes-Benz,Automotive,MBG.DE
2023-12-08,50.15737533569336,Mercedes-Benz,Automotive,MBG.DE
2023-12-11,50.30098342895508,Mercedes-Benz,Automotive,MBG.DE
2023-12-12,50.0377082824707,Mercedes-Benz,Automotive,MBG.DE
2023-12-13,49.2558708190918,Mercedes-Benz,Automotive,MBG.DE
2023-12-14,50.65998840332031,Mercedes-Benz,Automotive,MBG.DE
2023-12-15,51.35407257080078,Mercedes-Benz,Automotive,MBG.DE
2023-12-18,50.69190216064453,Mercedes-Benz,Automotive,MBG.DE
2023-12-19,50.428627014160156,Mercedes-Benz,Automotive,MBG.DE
2023-12-20,50.37278366088867,Mercedes-Benz,Automotive,MBG.DE
2023-12-21,50.029727935791016,Mercedes-Benz,Automotive,MBG.DE
2023-12-22,50.14141845703125,Mercedes-Benz,Automotive,MBG.DE
2023-12-27,49.9978141784668,Mercedes-Benz,Automotive,MBG.DE
2023-12-28,49.670719146728516,Mercedes-Benz,Automotive,MBG.DE
2023-12-29,49.90208435058594,Mercedes-Benz,Automotive,MBG.DE
2019-01-02,6.078148365020752,Deutsche Bank,Financials,DBK.DE
2019-01-03,6.034787178039551,Deutsche Bank,Financials,DBK.DE
2019-01-04,6.322158336639404,Deutsche Bank,Financials,DBK.DE
2019-01-07,6.4199323654174805,Deutsche Bank,Financials,DBK.DE
2019-01-08,6.481147766113281,Deutsche Bank,Financials,DBK.DE
2019-01-09,6.301753997802734,Deutsche Bank,Financials,DBK.DE
2019-01-10,6.359567165374756,Deutsche Bank,Financials,DBK.DE
2019-01-11,6.339162349700928,Deutsche Bank,Financials,DBK.DE
2019-01-14,6.344263553619385,Deutsche Bank,Financials,DBK.DE
2019-01-15,6.364668369293213,Deutsche Bank,Financials,DBK.DE
2019-01-16,6.8986005783081055,Deutsche Bank,Financials,DBK.DE
2019-01-17,6.616330146789551,Deutsche Bank,Financials,DBK.DE
2019-01-18,6.7999749183654785,Deutsche Bank,Financials,DBK.DE
2019-01-21,6.786372184753418,Deutsche Bank,Financials,DBK.DE
2019-01-22,6.682647228240967,Deutsche Bank,Financials,DBK.DE
2019-01-23,6.778720378875732,Deutsche Bank,Financials,DBK.DE
2019-01-24,6.650339126586914,Deutsche Bank,Financials,DBK.DE
2019-01-25,6.913053512573242,Deutsche Bank,Financials,DBK.DE
2019-01-28,6.850138187408447,Deutsche Bank,Financials,DBK.DE
2019-01-29,6.897750377655029,Deutsche Bank,Financials,DBK.DE
2019-01-30,6.856939315795898,Deutsche Bank,Financials,DBK.DE
2019-01-31,6.585723400115967,Deutsche Bank,Financials,DBK.DE
2019-02-01,6.5466132164001465,Deutsche Bank,Financials,DBK.DE
2019-02-04,6.509203910827637,Deutsche Bank,Financials,DBK.DE
2019-02-05,6.628233432769775,Deutsche Bank,Financials,DBK.DE
2019-02-06,6.7107038497924805,Deutsche Bank,Financials,DBK.DE
2019-02-07,6.285599231719971,Deutsche Bank,Financials,DBK.DE
2019-02-08,6.119807720184326,Deutsche Bank,Financials,DBK.DE
2019-02-11,6.266894340515137,Deutsche Bank,Financials,DBK.DE
2019-02-12,6.402077674865723,Deutsche Bank,Financials,DBK.DE
2019-02-13,6.438636302947998,Deutsche Bank,Financials,DBK.DE
2019-02-14,6.274546146392822,Deutsche Bank,Financials,DBK.DE
2019-02-15,6.565317630767822,Deutsche Bank,Financials,DBK.DE
2019-02-18,6.594224452972412,Deutsche Bank,Financials,DBK.DE
2019-02-19,6.45564079284668,Deutsche Bank,Financials,DBK.DE
2019-02-20,6.53726053237915,Deutsche Bank,Financials,DBK.DE
2019-02-21,6.5126051902771,Deutsche Bank,Financials,DBK.DE
2019-02-22,6.480298042297363,Deutsche Bank,Financials,DBK.DE
2019-02-25,6.585723400115967,Deutsche Bank,Financials,DBK.DE
2019-02-26,6.655440807342529,Deutsche Bank,Financials,DBK.DE
2019-02-27,6.788073539733887,Deutsche Bank,Financials,DBK.DE
2019-02-28,6.938560485839844,Deutsche Bank,Financials,DBK.DE
2019-03-01,6.948762893676758,Deutsche Bank,Financials,DBK.DE
2019-03-04,6.913904190063477,Deutsche Bank,Financials,DBK.DE
2019-03-05,6.855239391326904,Deutsche Bank,Financials,DBK.DE
2019-03-06,6.947911739349365,Deutsche Bank,Financials,DBK.DE
2019-03-07,6.591674327850342,Deutsche Bank,Financials,DBK.DE
2019-03-08,6.528759002685547,Deutsche Bank,Financials,DBK.DE
2019-03-11,6.852688789367676,Deutsche Bank,Financials,DBK.DE
2019-03-12,6.680946350097656,Deutsche Bank,Financials,DBK.DE
2019-03-13,6.766818046569824,Deutsche Bank,Financials,DBK.DE
2019-03-14,6.707303047180176,Deutsche Bank,Financials,DBK.DE
2019-03-15,6.645237922668457,Deutsche Bank,Financials,DBK.DE
2019-03-18,6.920705795288086,Deutsche Bank,Financials,DBK.DE
2019-03-19,6.8203816413879395,Deutsche Bank,Financials,DBK.DE
2019-03-20,6.592525005340576,Deutsche Bank,Financials,DBK.DE
2019-03-21,6.322158336639404,Deutsche Bank,Financials,DBK.DE
2019-03-22,6.18697452545166,Deutsche Bank,Financials,DBK.DE
2019-03-25,6.142763614654541,Deutsche Bank,Financials,DBK.DE
2019-03-26,6.210780620574951,Deutsche Bank,Financials,DBK.DE
2019-03-27,6.388474464416504,Deutsche Bank,Financials,DBK.DE
2019-03-28,6.1699700355529785,Deutsche Bank,Financials,DBK.DE
2019-03-29,6.172521591186523,Deutsche Bank,Financials,DBK.DE
2019-04-01,6.398676872253418,Deutsche Bank,Financials,DBK.DE
2019-04-02,6.442887783050537,Deutsche Bank,Financials,DBK.DE
2019-04-03,6.499851703643799,Deutsche Bank,Financials,DBK.DE
2019-04-04,6.446288108825684,Deutsche Bank,Financials,DBK.DE
2019-04-05,6.369770050048828,Deutsche Bank,Financials,DBK.DE
2019-04-08,6.248189449310303,Deutsche Bank,Financials,DBK.DE
2019-04-09,6.202278137207031,Deutsche Bank,Financials,DBK.DE
2019-04-10,6.157217502593994,Deutsche Bank,Financials,DBK.DE
2019-04-11,6.335762023925781,Deutsche Bank,Financials,DBK.DE
2019-04-12,6.474345684051514,Deutsche Bank,Financials,DBK.DE
2019-04-15,6.5024027824401855,Deutsche Bank,Financials,DBK.DE
2019-04-16,6.610378742218018,Deutsche Bank,Financials,DBK.DE
2019-04-17,6.652889251708984,Deutsche Bank,Financials,DBK.DE
2019-04-18,6.617180824279785,Deutsche Bank,Financials,DBK.DE
2019-04-23,6.510904788970947,Deutsche Bank,Financials,DBK.DE
2019-04-24,6.4547905921936035,Deutsche Bank,Financials,DBK.DE
2019-04-25,6.35871696472168,Deutsche Bank,Financials,DBK.DE
2019-04-26,6.241388320922852,Deutsche Bank,Financials,DBK.DE
2019-04-29,6.287299633026123,Deutsche Bank,Financials,DBK.DE
2019-04-30,6.265194416046143,Deutsche Bank,Financials,DBK.DE
2019-05-02,6.282198429107666,Deutsche Bank,Financials,DBK.DE
2019-05-03,6.245639801025391,Deutsche Bank,Financials,DBK.DE
2019-05-06,6.1215081214904785,Deutsche Bank,Financials,DBK.DE
2019-05-07,5.965920448303223,Deutsche Bank,Financials,DBK.DE
2019-05-08,5.985475540161133,Deutsche Bank,Financials,DBK.DE
2019-05-09,5.832437515258789,Deutsche Bank,Financials,DBK.DE
2019-05-10,5.902153968811035,Deutsche Bank,Financials,DBK.DE
2019-05-13,5.784825325012207,Deutsche Bank,Financials,DBK.DE
2019-05-14,5.856242656707764,Deutsche Bank,Financials,DBK.DE
2019-05-15,5.818833827972412,Deutsche Bank,Financials,DBK.DE
2019-05-16,5.876648426055908,Deutsche Bank,Financials,DBK.DE
2019-05-17,5.817984104156494,Deutsche Bank,Financials,DBK.DE
2019-05-20,5.649641990661621,Deutsche Bank,Financials,DBK.DE
2019-05-21,5.704905986785889,Deutsche Bank,Financials,DBK.DE
2019-05-22,5.624135971069336,Deutsche Bank,Financials,DBK.DE
2019-05-23,5.489802360534668,Deutsche Bank,Financials,DBK.DE
2019-05-24,5.507101535797119,Deutsche Bank,Financials,DBK.DE
2019-05-27,5.576297760009766,Deutsche Bank,Financials,DBK.DE
2019-05-28,5.453474998474121,Deutsche Bank,Financials,DBK.DE
2019-05-29,5.321138858795166,Deutsche Bank,Financials,DBK.DE
2019-05-30,5.356601238250732,Deutsche Bank,Financials,DBK.DE
2019-05-31,5.264917373657227,Deutsche Bank,Financials,DBK.DE
2019-06-03,5.168043613433838,Deutsche Bank,Financials,DBK.DE
2019-06-04,5.39811897277832,Deutsche Bank,Financials,DBK.DE
2019-06-05,5.309029579162598,Deutsche Bank,Financials,DBK.DE
2019-06-06,5.153339862823486,Deutsche Bank,Financials,DBK.DE
2019-06-07,5.160259246826172,Deutsche Bank,Financials,DBK.DE
2019-06-11,5.354006767272949,Deutsche Bank,Financials,DBK.DE
2019-06-12,5.303839206695557,Deutsche Bank,Financials,DBK.DE
2019-06-13,5.278756618499756,Deutsche Bank,Financials,DBK.DE
2019-06-14,5.213021278381348,Deutsche Bank,Financials,DBK.DE
2019-06-17,5.2839460372924805,Deutsche Bank,Financials,DBK.DE
2019-06-18,5.475099086761475,Deutsche Bank,Financials,DBK.DE
2019-06-19,5.609165668487549,Deutsche Bank,Financials,DBK.DE
2019-06-20,5.4638543128967285,Deutsche Bank,Financials,DBK.DE
2019-06-21,5.501047134399414,Deutsche Bank,Financials,DBK.DE
2019-06-24,5.424067497253418,Deutsche Bank,Financials,DBK.DE
2019-06-25,5.414553165435791,Deutsche Bank,Financials,DBK.DE
2019-06-26,5.6204094886779785,Deutsche Bank,Financials,DBK.DE
2019-06-27,5.675766468048096,Deutsche Bank,Financials,DBK.DE
2019-06-28,5.864323616027832,Deutsche Bank,Financials,DBK.DE
2019-07-01,5.842700481414795,Deutsche Bank,Financials,DBK.DE
2019-07-02,5.8401055335998535,Deutsche Bank,Financials,DBK.DE
2019-07-03,5.995795726776123,Deutsche Bank,Financials,DBK.DE
2019-07-04,6.056341648101807,Deutsche Bank,Financials,DBK.DE
2019-07-05,6.205977439880371,Deutsche Bank,Financials,DBK.DE
2019-07-08,5.871243953704834,Deutsche Bank,Financials,DBK.DE
2019-07-09,5.62646484375,Deutsche Bank,Financials,DBK.DE
2019-07-10,5.648088455200195,Deutsche Bank,Financials,DBK.DE
2019-07-11,5.700849533081055,Deutsche Bank,Financials,DBK.DE
2019-07-12,5.843565464019775,Deutsche Bank,Financials,DBK.DE
2019-07-15,5.955143451690674,Deutsche Bank,Financials,DBK.DE
2019-07-16,6.212897300720215,Deutsche Bank,Financials,DBK.DE
2019-07-17,6.064990997314453,Deutsche Bank,Financials,DBK.DE
2019-07-18,6.034718036651611,Deutsche Bank,Financials,DBK.DE
2019-07-19,5.962062358856201,Deutsche Bank,Financials,DBK.DE
2019-07-22,5.989741325378418,Deutsche Bank,Financials,DBK.DE
2019-07-23,6.17051362991333,Deutsche Bank,Financials,DBK.DE
2019-07-24,6.056341648101807,Deutsche Bank,Financials,DBK.DE
2019-07-25,6.148025989532471,Deutsche Bank,Financials,DBK.DE
2019-07-26,6.158405303955078,Deutsche Bank,Financials,DBK.DE
2019-07-29,6.119482040405273,Deutsche Bank,Financials,DBK.DE
2019-07-30,5.965521812438965,Deutsche Bank,Financials,DBK.DE
2019-07-31,6.08920955657959,Deutsche Bank,Financials,DBK.DE
2019-08-01,6.136780738830566,Deutsche Bank,Financials,DBK.DE
2019-08-02,6.054611682891846,Deutsche Bank,Financials,DBK.DE
2019-08-05,5.955143451690674,Deutsche Bank,Financials,DBK.DE
2019-08-06,5.8150224685668945,Deutsche Bank,Financials,DBK.DE
2019-08-07,5.696524620056152,Deutsche Bank,Financials,DBK.DE
2019-08-08,5.9508185386657715,Deutsche Bank,Financials,DBK.DE
2019-08-09,5.76139497756958,Deutsche Bank,Financials,DBK.DE
2019-08-12,5.444825172424316,Deutsche Bank,Financials,DBK.DE
2019-08-13,5.515750885009766,Deutsche Bank,Financials,DBK.DE
2019-08-14,5.22859001159668,Deutsche Bank,Financials,DBK.DE
2019-08-15,5.088468074798584,Deutsche Bank,Financials,DBK.DE
2019-08-16,5.328057765960693,Deutsche Bank,Financials,DBK.DE
2019-08-19,5.471639633178711,Deutsche Bank,Financials,DBK.DE
2019-08-20,5.4465556144714355,Deutsche Bank,Financials,DBK.DE
2019-08-21,5.490668296813965,Deutsche Bank,Financials,DBK.DE
2019-08-22,5.5970563888549805,Deutsche Bank,Financials,DBK.DE
2019-08-23,5.500182628631592,Deutsche Bank,Financials,DBK.DE
2019-08-26,5.477694034576416,Deutsche Bank,Financials,DBK.DE
2019-08-27,5.557268142700195,Deutsche Bank,Financials,DBK.DE
2019-08-28,5.5892720222473145,Deutsche Bank,Financials,DBK.DE
2019-08-29,5.667116165161133,Deutsche Bank,Financials,DBK.DE
2019-08-30,5.684415340423584,Deutsche Bank,Financials,DBK.DE
2019-09-02,5.750151634216309,Deutsche Bank,Financials,DBK.DE
2019-09-03,5.729393005371094,Deutsche Bank,Financials,DBK.DE
2019-09-04,5.831456184387207,Deutsche Bank,Financials,DBK.DE
2019-09-05,6.1307268142700195,Deutsche Bank,Financials,DBK.DE
2019-09-06,6.153215408325195,Deutsche Bank,Financials,DBK.DE
2019-09-09,6.338313102722168,Deutsche Bank,Financials,DBK.DE
2019-09-10,6.443836212158203,Deutsche Bank,Financials,DBK.DE
2019-09-11,6.477569103240967,Deutsche Bank,Financials,DBK.DE
2019-09-12,6.416158676147461,Deutsche Bank,Financials,DBK.DE
2019-09-13,6.621150970458984,Deutsche Bank,Financials,DBK.DE
2019-09-16,6.48362398147583,Deutsche Bank,Financials,DBK.DE
2019-09-17,6.323609352111816,Deutsche Bank,Financials,DBK.DE
2019-09-18,6.240574836730957,Deutsche Bank,Financials,DBK.DE
2019-09-19,6.368587017059326,Deutsche Bank,Financials,DBK.DE
2019-09-20,6.320149898529053,Deutsche Bank,Financials,DBK.DE
2019-09-23,6.098723888397217,Deutsche Bank,Financials,DBK.DE
2019-09-24,5.976766586303711,Deutsche Bank,Financials,DBK.DE
2019-09-25,6.005309581756592,Deutsche Bank,Financials,DBK.DE
2019-09-26,5.882487773895264,Deutsche Bank,Financials,DBK.DE
2019-09-27,5.993200778961182,Deutsche Bank,Financials,DBK.DE
2019-09-30,5.943033695220947,Deutsche Bank,Financials,DBK.DE
2019-10-01,5.775234222412109,Deutsche Bank,Financials,DBK.DE
2019-10-02,5.679225921630859,Deutsche Bank,Financials,DBK.DE
2019-10-04,5.604840278625488,Deutsche Bank,Financials,DBK.DE
2019-10-07,5.6057047843933105,Deutsche Bank,Financials,DBK.DE
2019-10-08,5.452610492706299,Deutsche Bank,Financials,DBK.DE
2019-10-09,5.443960666656494,Deutsche Bank,Financials,DBK.DE
2019-10-10,5.591001510620117,Deutsche Bank,Financials,DBK.DE
2019-10-11,5.879027366638184,Deutsche Bank,Financials,DBK.DE
2019-10-14,5.926599979400635,Deutsche Bank,Financials,DBK.DE
2019-10-15,6.096993923187256,Deutsche Bank,Financials,DBK.DE
2019-10-16,6.157540321350098,Deutsche Bank,Financials,DBK.DE
2019-10-17,6.173109531402588,Deutsche Bank,Financials,DBK.DE
2019-10-18,6.134186744689941,Deutsche Bank,Financials,DBK.DE
2019-10-21,6.31496000289917,Deutsche Bank,Financials,DBK.DE
2019-10-22,6.2180867195129395,Deutsche Bank,Financials,DBK.DE
2019-10-23,6.21635627746582,Deutsche Bank,Financials,DBK.DE
2019-10-24,6.107373237609863,Deutsche Bank,Financials,DBK.DE
2019-10-25,6.208571910858154,Deutsche Bank,Financials,DBK.DE
2019-10-28,6.253549098968506,Deutsche Bank,Financials,DBK.DE
2019-10-29,6.240574836730957,Deutsche Bank,Financials,DBK.DE
2019-10-30,5.745826721191406,Deutsche Bank,Financials,DBK.DE
2019-10-31,5.616949558258057,Deutsche Bank,Financials,DBK.DE
2019-11-01,5.704308986663818,Deutsche Bank,Financials,DBK.DE
2019-11-04,5.9162211418151855,Deutsche Bank,Financials,DBK.DE
2019-11-05,5.998390197753906,Deutsche Bank,Financials,DBK.DE
2019-11-06,5.994930744171143,Deutsche Bank,Financials,DBK.DE
2019-11-07,6.1039137840271,Deutsche Bank,Financials,DBK.DE
2019-11-08,5.968982696533203,Deutsche Bank,Financials,DBK.DE
2019-11-11,5.939574718475342,Deutsche Bank,Financials,DBK.DE
2019-11-12,6.019148826599121,Deutsche Bank,Financials,DBK.DE
2019-11-13,5.751881122589111,Deutsche Bank,Financials,DBK.DE
2019-11-14,5.667981147766113,Deutsche Bank,Financials,DBK.DE
2019-11-15,5.687010288238525,Deutsche Bank,Financials,DBK.DE
2019-11-18,5.724202632904053,Deutsche Bank,Financials,DBK.DE
2019-11-19,5.698254108428955,Deutsche Bank,Financials,DBK.DE
2019-11-20,5.707768440246582,Deutsche Bank,Financials,DBK.DE
2019-11-21,5.738907337188721,Deutsche Bank,Financials,DBK.DE
2019-11-22,5.780424118041992,Deutsche Bank,Financials,DBK.DE
2019-11-25,5.771774768829346,Deutsche Bank,Financials,DBK.DE
2019-11-26,5.70690393447876,Deutsche Bank,Financials,DBK.DE
2019-11-27,5.771774768829346,Deutsche Bank,Financials,DBK.DE
2019-11-28,5.725067615509033,Deutsche Bank,Financials,DBK.DE
2019-11-29,5.660196781158447,Deutsche Bank,Financials,DBK.DE
2019-12-02,5.592731952667236,Deutsche Bank,Financials,DBK.DE
2019-12-03,5.475964069366455,Deutsche Bank,Financials,DBK.DE
2019-12-04,5.5970563888549805,Deutsche Bank,Financials,DBK.DE
2019-12-05,5.576297760009766,Deutsche Bank,Financials,DBK.DE
2019-12-06,5.643763065338135,Deutsche Bank,Financials,DBK.DE
2019-12-09,5.656736850738525,Deutsche Bank,Financials,DBK.DE
2019-12-10,5.609165668487549,Deutsche Bank,Financials,DBK.DE
2019-12-11,5.674036026000977,Deutsche Bank,Financials,DBK.DE
2019-12-12,5.866053581237793,Deutsche Bank,Financials,DBK.DE
2019-12-13,5.813292503356934,Deutsche Bank,Financials,DBK.DE
2019-12-16,6.020013332366943,Deutsche Bank,Financials,DBK.DE
2019-12-17,6.045097351074219,Deutsche Bank,Financials,DBK.DE
2019-12-18,6.071045398712158,Deutsche Bank,Financials,DBK.DE
2019-12-19,6.158405303955078,Deutsche Bank,Financials,DBK.DE
2019-12-20,6.111698150634766,Deutsche Bank,Financials,DBK.DE
2019-12-23,5.974172115325928,Deutsche Bank,Financials,DBK.DE
2019-12-27,5.973307132720947,Deutsche Bank,Financials,DBK.DE
2019-12-30,5.982821464538574,Deutsche Bank,Financials,DBK.DE
2020-01-02,6.354747772216797,Deutsche Bank,Financials,DBK.DE
2020-01-03,6.270848274230957,Deutsche Bank,Financials,DBK.DE
2020-01-06,6.214626312255859,Deutsche Bank,Financials,DBK.DE
2020-01-07,6.42999792098999,Deutsche Bank,Financials,DBK.DE
2020-01-08,6.647098541259766,Deutsche Bank,Financials,DBK.DE
2020-01-09,6.673912048339844,Deutsche Bank,Financials,DBK.DE
2020-01-10,6.65574836730957,Deutsche Bank,Financials,DBK.DE
2020-01-13,6.556279182434082,Deutsche Bank,Financials,DBK.DE
2020-01-14,6.7059149742126465,Deutsche Bank,Financials,DBK.DE
2020-01-15,6.547630310058594,Deutsche Bank,Financials,DBK.DE
